Clavage	N	Type	abundance	gen_length	subject_id
True	195	D left	84	18	IGHD6-6
False	195	D right	84	18	IGHD6-6
True	195	J	84	51	IGHJ5
False	196	V	1418	296	IGHV1-8
True	196	D left	1418	21	IGHD6-19
True	196	D right	1418	21	IGHD6-19
True	196	J	1418	51	IGHJ5
True	197	V	90	296	IGHV3-74
True	197	D left	90	31	IGHD3-9
True	197	D right	90	31	IGHD3-9
True	197	J	90	50	IGHJ3
True	198	V	56	296	IGHV1-18
True	198	D left	56	21	IGHD6-13
True	198	D right	56	21	IGHD6-13
True	198	J	56	51	IGHJ5
True	199	V	1026	296	IGHV7-4-1
True	199	D left	1026	31	IGHD3-9
True	199	D right	1026	31	IGHD3-9
False	199	J	1026	50	IGHJ3
False	200	V	22	296	IGHV3-23
True	200	D left	22	19	IGHD4-23
True	200	D right	22	19	IGHD4-23
True	200	J	22	50	IGHJ3
False	201	V	6	296	IGHV3-23
True	201	D left	6	30	IGHD3-10
True	201	D right	6	30	IGHD3-10
True	201	J	6	51	IGHJ5
False	202	V	342	296	IGHV3-30
True	202	J	342	53	IGHJ2
True	203	V	14	296	IGHV3-30-3
True	203	D left	14	28	IGHD2-21
True	203	D right	14	28	IGHD2-21
True	203	J	14	50	IGHJ3
True	204	V	68	296	IGHV1-3
True	205	V	26	293	IGHV4-59
True	205	D left	26	37	IGHD3-16
True	205	D right	26	37	IGHD3-16
True	205	J	26	48	IGHJ4
True	206	V	535	296	IGHV1-69
True	206	D left	535	28	IGHD2-21
True	206	D right	535	28	IGHD2-21
True	207	V	423	305	IGHV6-1
True	207	D left	423	37	IGHD3-16
True	207	D right	423	37	IGHD3-16
True	207	J	423	62	IGHJ6
True	208	V	16	296	IGHV1-18
True	208	D left	16	23	IGHD5-12
True	208	D right	16	23	IGHD5-12
True	208	J	16	62	IGHJ6
True	209	V	51	296	IGHV3-7
True	209	D left	51	30	IGHD3-10
True	209	D right	51	30	IGHD3-10
True	209	J	51	48	IGHJ4
True	210	V	168	296	IGHV1-69
True	210	D left	168	23	IGHD5-12
True	210	D right	168	23	IGHD5-12
True	210	J	168	62	IGHJ6
False	211	V	28	299	IGHV4-39
True	211	D left	28	31	IGHD3-3
True	211	D right	28	31	IGHD3-3
True	212	V	67	296	IGHV1-69
True	212	D left	67	31	IGHD3-10
True	212	D right	67	31	IGHD3-10
True	212	J	67	62	IGHJ6
True	213	V	216	296	IGHV1-69
True	213	D left	216	30	IGHD3-10
True	213	D right	216	30	IGHD3-10
True	213	J	216	48	IGHJ4
True	214	V	6	296	IGHV3-21
True	214	D left	6	30	IGHD3-10
True	214	D right	6	30	IGHD3-10
True	214	J	6	48	IGHJ4
False	215	V	114	296	IGHV1-18
True	215	D left	114	20	IGHD5-5
True	215	D right	114	20	IGHD5-5
True	215	J	114	62	IGHJ6
True	216	V	26	293	IGHV3-53
True	216	D left	26	31	IGHD2-2
True	216	D right	26	31	IGHD2-2
True	216	J	26	48	IGHJ4
True	217	V	29	296	IGHV1-69
True	217	D left	29	37	IGHD3-16
True	217	D right	29	37	IGHD3-16
True	217	J	29	51	IGHJ5
True	218	V	648	294	IGHV3-30-3
True	218	D left	648	31	IGHD3-22
True	218	D right	648	31	IGHD3-22
True	218	J	648	48	IGHJ4
False	219	V	206	293	IGHV3-53
True	219	D left	206	20	IGHD1-26
True	219	D right	206	20	IGHD1-26
True	219	J	206	51	IGHJ5
True	220	V	20	296	IGHV3-11
True	220	D left	20	37	IGHD3-16
True	220	D right	20	37	IGHD3-16
True	220	J	20	50	IGHJ3
False	221	V	12	296	IGHV1-18
True	221	D left	12	17	IGHD1-1
True	221	D right	12	17	IGHD1-1
True	221	J	12	48	IGHJ4
True	222	V	43	296	IGHV1-18
True	222	D left	43	21	IGHD6-19
True	222	D right	43	21	IGHD6-19
False	222	J	43	51	IGHJ5
True	223	V	12	296	IGHV3-7
True	223	D left	12	30	IGHD3-10
True	223	D right	12	30	IGHD3-10
True	223	J	12	50	IGHJ3
False	224	V	22	299	IGHV4-39
True	224	D left	22	31	IGHD3-10
True	224	D right	22	31	IGHD3-10
True	224	J	22	48	IGHJ4
True	225	V	67	296	IGHV1-8
True	225	D left	67	31	IGHD2-2
True	225	D right	67	31	IGHD2-2
True	225	J	67	62	IGHJ6
False	226	V	67	296	IGHV3-74
True	226	D left	67	21	IGHD6-19
True	226	D right	67	21	IGHD6-19
True	226	J	67	51	IGHJ5
False	227	V	12	296	IGHV7-4-1
True	227	D left	12	31	IGHD3-22
True	227	D right	12	31	IGHD3-22
True	227	J	12	51	IGHJ5
False	228	V	12	296	IGHV1-69
True	228	D left	12	31	IGHD3-22
True	228	D right	12	31	IGHD3-22
True	228	J	12	48	IGHJ4
False	229	V	46	299	IGHV4-39
True	229	D left	46	21	IGHD6-19
True	229	D right	46	21	IGHD6-19
True	229	J	46	53	IGHJ2
False	230	V	15	296	IGHV1-69
True	230	D left	15	31	IGHD3-10
True	230	D right	15	31	IGHD3-10
True	230	J	15	48	IGHJ4
True	231	V	24	293	IGHV4-59
True	231	D left	24	28	IGHD2-21
True	231	D right	24	28	IGHD2-21
True	231	J	24	50	IGHJ3
True	232	V	34	299	IGHV4-31
True	232	D left	34	21	IGHD6-13
False	232	D right	34	21	IGHD6-13
True	232	J	34	48	IGHJ4
True	233	V	8	296	IGHV3-30-3
True	233	D left	8	21	IGHD6-13
False	233	D right	8	21	IGHD6-13
True	233	J	8	48	IGHJ4
True	234	V	36	296	IGHV1-2
True	234	D left	36	37	IGHD3-16
True	234	D right	36	37	IGHD3-16
True	234	J	36	48	IGHJ4
True	235	V	10	302	IGHV3-72
True	235	D left	10	30	IGHD3-10
True	235	D right	10	30	IGHD3-10
True	235	J	10	48	IGHJ4
True	236	V	34	296	IGHV3-74
True	236	D left	34	31	IGHD3-3
True	236	D right	34	31	IGHD3-3
True	236	J	34	48	IGHJ4
False	237	V	10	302	IGHV3-15
True	237	D left	10	31	IGHD2-15
False	237	D right	10	31	IGHD2-15
False	237	J	10	48	IGHJ4
True	238	V	17	296	IGHV5-51
True	238	D left	17	31	IGHD2-15
True	238	D right	17	31	IGHD2-15
True	238	J	17	48	IGHJ4
True	239	V	12	296	IGHV3-21
True	239	D left	12	31	IGHD3-10
True	239	D right	12	31	IGHD3-10
False	240	V	11	296	IGHV1-18
True	240	D left	11	21	IGHD6-13
True	240	D right	11	21	IGHD6-13
True	240	J	11	48	IGHJ4
False	241	V	18	296	IGHV3-7
True	241	D left	18	17	IGHD1-14
True	241	D right	18	17	IGHD1-14
True	241	J	18	48	IGHJ4
True	242	V	224	296	IGHV7-4-1
True	242	D left	224	31	IGHD2-15
True	242	D right	224	31	IGHD2-15
True	242	J	224	50	IGHJ3
False	243	V	1451	294	IGHV3-30-3
True	243	D left	1451	19	IGHD4/OR15-4b
True	243	D right	1451	19	IGHD4/OR15-4b
True	243	J	1451	62	IGHJ6
True	244	V	89	296	IGHV1-69
True	244	D left	89	28	IGHD2-21
True	244	D right	89	28	IGHD2-21
True	244	J	89	51	IGHJ5
False	245	V	121	296	IGHV1-24
True	245	D left	121	31	IGHD3-10
True	245	D right	121	31	IGHD3-10
True	245	J	121	48	IGHJ4
False	246	V	15	296	IGHV1-69
True	246	D left	15	21	IGHD6-13
True	246	D right	15	21	IGHD6-13
False	246	J	15	48	IGHJ4
True	247	V	11	296	IGHV1-3
True	247	D left	11	31	IGHD2-15
True	247	D right	11	31	IGHD2-15
True	247	J	11	50	IGHJ3
True	248	V	24	296	IGHV3-7
True	248	D left	24	21	IGHD6-19
True	248	D right	24	21	IGHD6-19
True	248	J	24	48	IGHJ4
False	249	V	16	296	IGHV1-18
True	249	D left	16	28	IGHD2-21
True	249	D right	16	28	IGHD2-21
True	249	J	16	53	IGHJ2
False	250	V	58	296	IGHV3-30
True	250	D left	58	20	IGHD1-26
True	250	D right	58	20	IGHD1-26
True	250	J	58	62	IGHJ6
False	251	V	60	296	IGHV3-30
True	251	D left	60	31	IGHD2-15
True	251	D right	60	31	IGHD2-15
True	251	J	60	62	IGHJ6
True	252	V	53	296	IGHV1-69
True	252	D left	53	20	IGHD1-26
True	252	D right	53	20	IGHD1-26
True	252	J	53	62	IGHJ6
False	253	V	42	296	IGHV1-18
True	253	D left	42	31	IGHD3-22
True	253	D right	42	31	IGHD3-22
True	253	J	42	48	IGHJ4
True	254	V	841	296	IGHV1-69
True	255	V	423	296	IGHV3-7
True	255	D left	423	17	IGHD1-20
True	255	D right	423	17	IGHD1-20
True	255	J	423	48	IGHJ4
True	256	V	70	296	IGHV4-4
True	256	D left	70	21	IGHD6-13
False	256	D right	70	21	IGHD6-13
True	256	J	70	62	IGHJ6
False	257	V	205	296	IGHV1-69
True	257	D left	205	31	IGHD3-10
True	257	D right	205	31	IGHD3-10
False	257	J	205	50	IGHJ3
True	258	V	91	296	IGHV1-8
True	258	D left	91	31	IGHD2-15
True	258	D right	91	31	IGHD2-15
True	258	J	91	48	IGHJ4
True	259	V	299	296	IGHV1-69
True	259	D left	299	30	IGHD3-10
True	259	D right	299	30	IGHD3-10
False	259	J	299	50	IGHJ3
True	260	V	9	293	IGHV4-59
True	260	D left	9	20	IGHD1-26
False	260	D right	9	20	IGHD1-26
True	260	J	9	53	IGHJ2
False	261	V	38	296	IGHV1-3
True	261	D left	38	23	IGHD5-12
True	261	D right	38	23	IGHD5-12
True	261	J	38	62	IGHJ6
False	262	V	74	293	IGHV3-53
True	262	D left	74	16	IGHD4-17
True	262	D right	74	16	IGHD4-17
True	262	J	74	48	IGHJ4
False	263	V	219	296	IGHV3-30
True	263	D left	219	31	IGHD2-2
True	263	D right	219	31	IGHD2-2
True	263	J	219	48	IGHJ4
True	264	V	30	296	IGHV4-4
True	264	D left	30	28	IGHD2-21
True	264	D right	30	28	IGHD2-21
True	264	J	30	51	IGHJ5
True	265	V	89	296	IGHV1-69
True	265	D left	89	21	IGHD6-13
True	265	D right	89	21	IGHD6-13
True	265	J	89	48	IGHJ4
True	266	V	927	296	IGHV1-69
True	266	D left	927	28	IGHD2-21
True	266	D right	927	28	IGHD2-21
False	267	V	44	296	IGHV3-30-3
True	267	D left	44	16	IGHD4-17
True	267	D right	44	16	IGHD4-17
False	267	J	44	48	IGHJ4
False	268	V	47	296	IGHV3-30
True	268	D left	47	16	IGHD4-17
True	268	D right	47	16	IGHD4-17
True	268	J	47	48	IGHJ4
True	269	V	282	296	IGHV1-69
True	269	D left	282	28	IGHD2-21
True	269	D right	282	28	IGHD2-21
True	269	J	282	51	IGHJ5
True	270	V	6	296	IGHV3-48
True	270	D left	6	31	IGHD2-8
True	270	D right	6	31	IGHD2-8
True	270	J	6	62	IGHJ6
True	271	V	5	296	IGHV3-23
True	271	D left	5	31	IGHD3-9
True	271	D right	5	31	IGHD3-9
True	271	J	5	51	IGHJ5
True	272	V	52	298	IGHV3-9
True	272	D left	52	16	IGHD4-17
False	272	D right	52	16	IGHD4-17
True	273	V	46	296	IGHV1-8
True	273	D left	46	31	IGHD2/OR15-2b
True	273	D right	46	31	IGHD2/OR15-2b
True	273	J	46	51	IGHJ5
True	274	V	243	296	IGHV1-8
True	274	D left	243	17	IGHD1-7
True	274	D right	243	17	IGHD1-7
False	275	V	31	296	IGHV1-69
True	275	D left	31	31	IGHD2/OR15-2b
True	275	D right	31	31	IGHD2/OR15-2b
True	275	J	31	62	IGHJ6
True	276	V	452	296	IGHV5-51
True	276	D left	452	21	IGHD6-19
True	276	D right	452	21	IGHD6-19
False	277	V	32	305	IGHV6-1
True	277	D left	32	20	IGHD1-26
True	277	D right	32	20	IGHD1-26
True	277	J	32	48	IGHJ4
True	278	V	16	299	IGHV4-30-2
True	278	D left	16	20	IGHD1-26
True	278	D right	16	20	IGHD1-26
True	278	J	16	50	IGHJ3
False	279	V	69	296	IGHV3-30
True	279	D left	69	20	IGHD5-24
True	279	D right	69	20	IGHD5-24
True	279	J	69	50	IGHJ3
True	280	V	44	296	IGHV1-69
False	280	D left	44	30	IGHD3-10
True	280	D right	44	30	IGHD3-10
True	280	J	44	50	IGHJ3
False	281	V	8	291	IGHV3-66
True	281	D left	8	17	IGHD1-20
False	281	D right	8	17	IGHD1-20
True	281	J	8	50	IGHJ3
True	282	V	6	296	IGHV3-48
True	282	D left	6	37	IGHD3-16
True	282	D right	6	37	IGHD3-16
True	282	J	6	51	IGHJ5
True	283	V	232	296	IGHV3-48
True	283	D left	232	31	IGHD3-10
True	283	D right	232	31	IGHD3-10
True	283	J	232	48	IGHJ4
True	284	V	24	296	IGHV1-69
True	284	D left	24	16	IGHD4-17
True	284	D right	24	16	IGHD4-17
True	284	J	24	62	IGHJ6
True	285	V	15	299	IGHV4-61
True	285	D left	15	23	IGHD5-12
True	285	D right	15	23	IGHD5-12
True	285	J	15	62	IGHJ6
True	286	V	103	296	IGHV1-18
False	286	D left	103	20	IGHD5-5
True	286	D right	103	20	IGHD5-5
True	286	J	103	62	IGHJ6
False	287	V	114	293	IGHV3-53
True	287	D left	114	31	IGHD2-15
True	287	D right	114	31	IGHD2-15
True	287	J	114	51	IGHJ5
False	288	V	262	296	IGHV1-8
True	288	D left	262	30	IGHD3-10
True	288	D right	262	30	IGHD3-10
True	288	J	262	48	IGHJ4
True	289	V	58	298	IGHV3-9
True	289	D left	58	31	IGHD3-22
True	289	D right	58	31	IGHD3-22
True	289	J	58	48	IGHJ4
True	290	V	12	305	IGHV6-1
False	290	D left	12	31	IGHD3-3
True	290	D right	12	31	IGHD3-3
True	290	J	12	62	IGHJ6
True	291	V	51	296	IGHV3-30
True	291	D left	51	21	IGHD6-19
True	291	D right	51	21	IGHD6-19
True	291	J	51	62	IGHJ6
True	292	V	135	302	IGHV3-72
True	292	J	135	63	IGHJ6
True	293	V	550	296	IGHV1-69
True	293	D left	550	31	IGHD2/OR15-2b
True	293	D right	550	31	IGHD2/OR15-2b
True	293	J	550	48	IGHJ4
True	294	V	116	296	IGHV5-51
True	294	D left	116	17	IGHD1-14
True	294	D right	116	17	IGHD1-14
True	294	J	116	53	IGHJ2
True	295	V	19	297	IGHV2-5
True	295	D left	19	31	IGHD3-9
True	295	D right	19	31	IGHD3-9
True	295	J	19	51	IGHJ5
False	296	V	19	296	IGHV3-23
False	296	D left	19	20	IGHD1-26
True	296	D right	19	20	IGHD1-26
True	296	J	19	62	IGHJ6
True	297	V	24	296	IGHV1-69
True	297	D left	24	20	IGHD5-24
True	297	D right	24	20	IGHD5-24
True	297	J	24	51	IGHJ5
True	298	V	178	296	IGHV1-46
True	298	D left	178	17	IGHD1-14
False	298	D right	178	17	IGHD1-14
False	298	J	178	50	IGHJ3
False	299	V	6	296	IGHV1-18
True	299	D left	6	31	IGHD3/OR15-3b
True	299	D right	6	31	IGHD3/OR15-3b
True	299	J	6	62	IGHJ6
True	300	V	1094	293	IGHV3-53
True	300	D left	1094	30	IGHD3-10
True	300	D right	1094	30	IGHD3-10
True	301	V	81	293	IGHV3-53
True	301	D left	81	30	IGHD3-10
True	301	D right	81	30	IGHD3-10
True	301	J	81	48	IGHJ4
True	302	V	32	296	IGHV3-30
True	302	D left	32	31	IGHD2-15
True	302	D right	32	31	IGHD2-15
True	302	J	32	48	IGHJ4
False	303	V	11	296	IGHV3-21
True	303	D left	11	31	IGHD3-9
True	303	D right	11	31	IGHD3-9
True	303	J	11	53	IGHJ2
False	304	V	80	296	IGHV1-69
True	304	D left	80	31	IGHD2-2
True	304	D right	80	31	IGHD2-2
True	304	J	80	62	IGHJ6
False	305	V	16	301	IGHV2-5
True	305	D left	16	11	IGHD7-27
True	305	D right	16	11	IGHD7-27
True	305	J	16	52	IGHJ1
True	306	V	34	296	IGHV1-69
True	306	D left	34	19	IGHD4/OR15-4b
True	306	D right	34	19	IGHD4/OR15-4b
True	307	V	15	298	IGHV3-9
True	307	D left	15	31	IGHD3-3
True	307	D right	15	31	IGHD3-3
True	307	J	15	62	IGHJ6
True	308	V	59	296	IGHV3-23
True	308	D left	59	31	IGHD2-2
True	308	D right	59	31	IGHD2-2
True	308	J	59	51	IGHJ5
False	309	V	276	296	IGHV3-30-3
True	309	D left	276	30	IGHD3-10
True	309	D right	276	30	IGHD3-10
True	309	J	276	48	IGHJ4
False	310	V	85	296	IGHV7-4-1
True	310	D left	85	20	IGHD1-26
True	310	D right	85	20	IGHD1-26
True	310	J	85	51	IGHJ5
False	311	V	206	296	IGHV3-30-3
True	311	D left	206	28	IGHD2-21
True	311	D right	206	28	IGHD2-21
True	311	J	206	48	IGHJ4
False	312	V	26	293	IGHV3-53
True	312	D left	26	23	IGHD5-12
True	312	D right	26	23	IGHD5-12
True	312	J	26	62	IGHJ6
True	313	V	35	294	IGHV1-69
True	313	D left	35	28	IGHD2-21
True	313	D right	35	28	IGHD2-21
True	313	J	35	48	IGHJ4
False	314	V	1059	305	IGHV6-1
True	314	D left	1059	31	IGHD3-10
True	314	D right	1059	31	IGHD3-10
True	314	J	1059	62	IGHJ6
True	315	V	584	296	IGHV1-69
True	315	D left	584	20	IGHD5-24
True	315	D right	584	20	IGHD5-24
True	315	J	584	48	IGHJ4
False	316	V	44	296	IGHV3-74
True	316	D left	44	16	IGHD4-11
False	316	D right	44	16	IGHD4-11
True	316	J	44	62	IGHJ6
True	317	V	21	298	IGHV3-9
True	317	D left	21	21	IGHD6-19
False	317	D right	21	21	IGHD6-19
True	317	J	21	48	IGHJ4
True	318	V	5	296	IGHV1-18
True	318	D left	5	31	IGHD3-10
True	318	D right	5	31	IGHD3-10
True	318	J	5	48	IGHJ4
True	319	V	670	296	IGHV1-24
True	319	D left	670	17	IGHD1-14
True	319	D right	670	17	IGHD1-14
True	319	J	670	62	IGHJ6
True	320	V	5	296	IGHV3-30-3
True	320	D left	5	30	IGHD3-10
True	320	D right	5	30	IGHD3-10
True	320	J	5	48	IGHJ4
True	321	V	198	294	IGHV3-30-3
True	321	D left	198	21	IGHD6-19
False	321	D right	198	21	IGHD6-19
True	321	J	198	62	IGHJ6
True	322	V	22	296	IGHV1-46
True	322	D left	22	20	IGHD1-26
True	322	D right	22	20	IGHD1-26
True	322	J	22	50	IGHJ3
False	323	V	102	296	IGHV3-30
True	323	D left	102	20	IGHD5-24
True	323	D right	102	20	IGHD5-24
True	323	J	102	53	IGHJ2
True	324	V	6	296	IGHV1-18
True	324	D left	6	31	IGHD3-9
True	324	D right	6	31	IGHD3-9
True	324	J	6	62	IGHJ6
False	325	V	394	296	IGHV1-69
True	325	D left	394	31	IGHD3-22
True	325	D right	394	31	IGHD3-22
True	325	J	394	48	IGHJ4
True	326	V	229	298	IGHV3-43
True	326	D left	229	31	IGHD3-9
True	326	D right	229	31	IGHD3-9
True	326	J	229	62	IGHJ6
True	327	V	634	296	IGHV1-69
True	327	D left	634	31	IGHD3-9
True	327	D right	634	31	IGHD3-9
True	327	J	634	62	IGHJ6
True	328	V	59	296	IGHV3-7
True	328	D left	59	20	IGHD1-26
True	328	D right	59	20	IGHD1-26
True	328	J	59	51	IGHJ5
True	329	V	10	301	IGHV2-5
True	329	D left	10	31	IGHD3-10
True	329	D right	10	31	IGHD3-10
True	329	J	10	50	IGHJ3
True	330	V	141	296	IGHV3-74
True	330	D left	141	31	IGHD3-10
True	330	D right	141	31	IGHD3-10
True	330	J	141	62	IGHJ6
True	331	V	58	296	IGHV7-4-1
True	331	D left	58	31	IGHD3-22
True	331	D right	58	31	IGHD3-22
True	331	J	58	53	IGHJ2
False	332	V	25	296	IGHV3-30-3
False	332	D left	25	16	IGHD4-17
True	332	D right	25	16	IGHD4-17
True	332	J	25	48	IGHJ4
False	333	V	11	296	IGHV1-18
True	333	D left	11	37	IGHD3-16
True	333	D right	11	37	IGHD3-16
True	333	J	11	48	IGHJ4
True	334	V	217	296	IGHV1-69
True	334	D left	217	28	IGHD2-21
True	334	D right	217	28	IGHD2-21
True	334	J	217	51	IGHJ5
True	335	V	16	296	IGHV1-69
True	335	D left	16	30	IGHD3-10
True	335	D right	16	30	IGHD3-10
True	335	J	16	51	IGHJ5
False	336	V	145	294	IGHV3-30-3
True	336	D left	145	31	IGHD3-22
True	336	D right	145	31	IGHD3-22
True	336	J	145	50	IGHJ3
False	337	V	13	296	IGHV1-3
True	337	D left	13	21	IGHD6-19
False	337	D right	13	21	IGHD6-19
True	337	J	13	62	IGHJ6
True	338	V	11	296	IGHV3-33
True	338	D left	11	28	IGHD2-21
True	338	D right	11	28	IGHD2-21
True	338	J	11	50	IGHJ3
True	339	V	23	294	IGHV1-69
True	339	D left	23	31	IGHD3-9
True	339	D right	23	31	IGHD3-9
True	339	J	23	62	IGHJ6
True	340	V	28	296	IGHV1-69
True	340	D left	28	21	IGHD6-13
True	340	D right	28	21	IGHD6-13
True	340	J	28	50	IGHJ3
False	341	V	52	296	IGHV1-69
False	341	D left	52	20	IGHD5-5
False	341	D right	52	20	IGHD5-5
False	341	J	52	48	IGHJ4
True	342	V	119	293	IGHV4-59
False	342	D left	119	31	IGHD2-2
True	342	D right	119	31	IGHD2-2
True	342	J	119	48	IGHJ4
True	343	V	9	296	IGHV3-21
True	343	D left	9	30	IGHD3-10
True	343	D right	9	30	IGHD3-10
True	343	J	9	48	IGHJ4
True	344	V	40	293	IGHV3-53
True	344	D left	40	21	IGHD6-13
True	344	D right	40	21	IGHD6-13
True	344	J	40	51	IGHJ5
False	345	V	39	302	IGHV3-49
True	345	D left	39	16	IGHD4-17
False	345	D right	39	16	IGHD4-17
False	345	J	39	48	IGHJ4
True	346	V	685	296	IGHV7-4-1
True	346	D left	685	31	IGHD2-2
False	346	D right	685	31	IGHD2-2
False	346	J	685	48	IGHJ4
False	347	V	37	293	IGHV3-13
True	347	D left	37	23	IGHD5-12
True	347	D right	37	23	IGHD5-12
True	347	J	37	62	IGHJ6
False	348	V	183	296	IGHV1-8
True	348	D left	183	31	IGHD2-15
True	348	D right	183	31	IGHD2-15
True	348	J	183	48	IGHJ4
False	349	V	53	296	IGHV1-69
True	349	D left	53	20	IGHD1-26
True	349	D right	53	20	IGHD1-26
True	349	J	53	51	IGHJ5
True	350	V	88	296	IGHV3-11
True	350	D left	88	31	IGHD3-3
True	350	D right	88	31	IGHD3-3
True	350	J	88	48	IGHJ4
True	351	V	291	296	IGHV1-24
True	351	D left	291	31	IGHD3-9
True	351	D right	291	31	IGHD3-9
True	351	J	291	48	IGHJ4
False	352	V	7	301	IGHV2-5
True	352	D left	7	23	IGHD5-12
True	352	D right	7	23	IGHD5-12
True	352	J	7	50	IGHJ3
False	353	V	64	296	IGHV1-69
True	353	D left	64	17	IGHD1/OR15-1b
False	353	D right	64	17	IGHD1/OR15-1b
True	353	J	64	62	IGHJ6
True	354	V	307	296	IGHV5-51
True	354	D left	307	31	IGHD3-22
True	354	D right	307	31	IGHD3-22
True	354	J	307	52	IGHJ1
False	355	V	81	293	IGHV4-59
True	355	D left	81	37	IGHD3-16
True	355	D right	81	37	IGHD3-16
True	355	J	81	48	IGHJ4
False	356	V	68	296	IGHV1-3
True	356	D left	68	21	IGHD6-13
True	356	D right	68	21	IGHD6-13
True	356	J	68	48	IGHJ4
False	357	V	394	293	IGHV3-53
False	357	D left	394	16	IGHD4-17
True	357	D right	394	16	IGHD4-17
True	357	J	394	50	IGHJ3
True	358	V	49	296	IGHV1-69
True	358	D left	49	28	IGHD2-21
True	358	D right	49	28	IGHD2-21
True	358	J	49	51	IGHJ5
True	359	V	24	296	IGHV1-69
True	359	D left	24	20	IGHD5-24
True	359	D right	24	20	IGHD5-24
True	359	J	24	50	IGHJ3
True	360	V	57	299	IGHV4-39
True	360	D left	57	31	IGHD2-2
True	360	D right	57	31	IGHD2-2
True	360	J	57	50	IGHJ3
False	361	V	15	296	IGHV3-23
True	361	D left	15	19	IGHD4-23
True	361	D right	15	19	IGHD4-23
True	361	J	15	53	IGHJ2
True	362	V	24	293	IGHV3-53
True	362	D left	24	31	IGHD3-22
True	362	D right	24	31	IGHD3-22
True	362	J	24	53	IGHJ2
False	363	V	20	299	IGHV4-61
True	363	D left	20	31	IGHD3-3
True	363	D right	20	31	IGHD3-3
False	363	J	20	51	IGHJ5
True	364	V	78	296	IGHV3-23
True	364	D left	78	31	IGHD3/OR15-3b
True	364	D right	78	31	IGHD3/OR15-3b
True	364	J	78	51	IGHJ5
False	365	V	29	296	IGHV3-30
True	365	D left	29	17	IGHD1-14
True	365	D right	29	17	IGHD1-14
True	365	J	29	53	IGHJ2
False	366	V	47	296	IGHV1-18
True	366	D left	47	31	IGHD3/OR15-3b
True	366	D right	47	31	IGHD3/OR15-3b
True	366	J	47	62	IGHJ6
True	367	V	5617	294	IGHV1-2
True	367	D left	5617	20	IGHD1-26
True	367	D right	5617	20	IGHD1-26
True	368	V	86	296	IGHV1-18
False	368	D left	86	17	IGHD1-1
True	368	D right	86	17	IGHD1-1
True	368	J	86	51	IGHJ5
True	369	V	1384	298	IGHV3-43
True	369	D left	1384	31	IGHD2-2
True	369	D right	1384	31	IGHD2-2
True	369	J	1384	62	IGHJ6
True	370	V	75	302	IGHV3-15
True	371	V	761	293	IGHV3-53
True	371	D left	761	20	IGHD1-26
True	371	D right	761	20	IGHD1-26
True	372	V	508	294	IGHV1-2
True	372	D left	508	20	IGHD1-26
True	372	D right	508	20	IGHD1-26
True	372	J	508	48	IGHJ4
False	373	V	168	296	IGHV1-69
True	373	D left	168	20	IGHD5-5
True	373	D right	168	20	IGHD5-5
True	373	J	168	48	IGHJ4
False	374	V	64	296	IGHV3-74
True	374	D left	64	17	IGHD1-7
True	374	D right	64	17	IGHD1-7
True	374	J	64	48	IGHJ4
False	375	V	31	296	IGHV1-69
True	375	D left	31	37	IGHD3-16
True	375	D right	31	37	IGHD3-16
True	375	J	31	51	IGHJ5
True	376	V	66	296	IGHV3-30
True	376	D left	66	21	IGHD6-19
True	376	D right	66	21	IGHD6-19
True	376	J	66	48	IGHJ4
True	377	V	40	296	IGHV3-33
True	377	D left	40	20	IGHD1-26
True	377	D right	40	20	IGHD1-26
True	377	J	40	48	IGHJ4
True	378	V	18	296	IGHV1-69
True	378	D left	18	31	IGHD2-15
True	378	D right	18	31	IGHD2-15
True	378	J	18	48	IGHJ4
True	379	V	10	298	IGHV3-9
True	379	D left	10	21	IGHD6-19
False	379	D right	10	21	IGHD6-19
True	379	J	10	48	IGHJ4
False	380	V	187	293	IGHV4-59
True	380	D left	187	37	IGHD3-16
True	380	D right	187	37	IGHD3-16
True	380	J	187	48	IGHJ4
False	381	V	38	298	IGHV3-9
True	381	D left	38	21	IGHD6-13
True	381	D right	38	21	IGHD6-13
True	381	J	38	48	IGHJ4
True	382	V	5	296	IGHV3-48
True	382	D left	5	21	IGHD6-13
False	382	D right	5	21	IGHD6-13
True	382	J	5	62	IGHJ6
True	383	V	830	296	IGHV3-30
True	383	D left	830	31	IGHD3-10
True	383	D right	830	31	IGHD3-10
True	383	J	830	48	IGHJ4
True	384	V	83	296	IGHV1-18
True	384	D left	83	37	IGHD3-16
True	384	D right	83	37	IGHD3-16
True	384	J	83	48	IGHJ4
True	385	V	27	298	IGHV3-9
True	385	D left	27	31	IGHD3-9
True	385	D right	27	31	IGHD3-9
True	385	J	27	62	IGHJ6
True	386	V	7	302	IGHV3-15
True	386	D left	7	16	IGHD4-17
True	386	D right	7	16	IGHD4-17
True	386	J	7	62	IGHJ6
False	387	V	788	296	IGHV1-18
True	387	D left	788	16	IGHD4-17
True	387	D right	788	16	IGHD4-17
True	387	J	788	52	IGHJ1
True	388	V	105	302	IGHV3-73
True	388	D left	105	23	IGHD5-12
True	388	D right	105	23	IGHD5-12
True	388	J	105	62	IGHJ6
True	389	V	7	296	IGHV3-30
True	389	D left	7	37	IGHD3-16
True	389	D right	7	37	IGHD3-16
True	389	J	7	62	IGHJ6
False	390	V	680	296	IGHV1-24
